11086888,"Spacious, Private, Comfortable N. HARLEM Apartment",Harlem,Entire home/apt,200,114,3.19
11089123,Awesome bedroom in 2br apartment <3,Lower East Side,Private room,100,19,0.46
11091309,"NYC-Legal 2br +parking,  Metro-  4min, JFK -15min",East New York,Entire home/apt,119,148,3.75
11095719,The Justice  Suite,Clinton Hill,Entire home/apt,175,58,1.45
11096801,BRIGHT & BEAUTIFUL,Crown Heights,Private room,49,115,2.96
11096888,Peaceful apartment close to F/G,Kensington,Private room,45,0,0
11097962,"Home, Sweet, Harlem. Welcome!",East Harlem,Entire home/apt,110,221,5.53
11098018,Sunny private room in Bushwick,Bushwick,Private room,70,0,0
11100490,Massive 3 bedroom with Patio,Gramercy,Entire home/apt,500,49,1.23
11100541,Garden Apartment in Carroll Gardens,Carroll Gardens,Entire home/apt,180,37,0.91
11101754,Upscale Sun-Soaked Luxury apartment in Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,153,4.66
11102591,Room in the heart of Williamsburg,Williamsburg,Private room,60,0,0
11105968,5*****Prime W/ Private Outdoor 5177,West Village,Entire home/apt,550,0,0
11107261,Hamilton Heights/Apollo Theater,Harlem,Private room,57,90,2.26
11114607,Duplex Apartment,Bedford-Stuyvesant,Entire home/apt,98,13,0.32
11117439,Artist Private Studio,East Harlem,Entire home/apt,120,33,0.86
11118296,Forest Hills Haven,Forest Hills,Entire home/apt,100,1,0.03
11118641,1 BR in 2BR - Luxury High Rise,Hell's Kitchen,Private room,90,6,0.14
11120231,Private 1 BR in Brooklyn,Crown Heights,Entire home/apt,85,1,0.03
11120851,Luxury Apartment Downtown Brooklyn,Downtown Brooklyn,Entire home/apt,120,9,0.22
11121739,1 brd apartment for Easter week in NOHO,NoHo,Entire home/apt,180,4,0.59
11123031,11' Windows · Rooftop · Queen Bed,Williamsburg,Private room,149,0,0
11123966,Charming Apartment With View,Harlem,Entire home/apt,90,6,0.18
11123996,Spacious Gramercy Loft,Gramercy,Entire home/apt,250,4,0.14
11128811,Cozy Walk up apartment in a great neighborhood!,Long Island City,Private room,50,3,0.41
11130697,Luxury New York Apartment,Hell's Kitchen,Private room,550,0,0
11132775,Manhattan - Washington Heights Apt,Washington Heights,Private room,50,0,0
11136854,Modern Studio in Brooklyn,Gravesend,Entire home/apt,90,32,0.83
11137382,"Modern Garden 2BD w/ Backyard, Dishwasher, Laundry",Bedford-Stuyvesant,Entire home/apt,165,123,3.08
11138618,"Bright, Spacious, Brooklyn Bungalow",Gowanus,Private room,70,3,0.07
11138823,A beautiful Cozy 1 BR Apartment.,Wakefield,Entire home/apt,90,199,5
11138910,HUGE apartment in GREAT location!!!,Bedford-Stuyvesant,Entire home/apt,109,3,0.08
11139469,Privacy meets luxury and comfort,Bedford-Stuyvesant,Entire home/apt,96,64,1.58
11140165,Tranquility in Park Slope House & Garden,South Slope,Entire home/apt,390,14,0.36
11141064,"Beautiful, True 1BR in Park Slope",Windsor Terrace,Entire home/apt,78,1,0.02
11143891,Clean Private Bedroom in Bushwick,Bushwick,Private room,50,1,0.03
11144496,"New Spacious Master, Williamsburg",Williamsburg,Private room,200,0,0
11144544,Habitación privada en Midtown NY,Midtown,Private room,112,1,0.02
11145050,Doorman Studio Gym Rooftop 5170,Upper West Side,Entire home/apt,117,4,0.13
11146432,Cozy top floor room at Brooklyn&Breakfast,Prospect Heights,Private room,50,257,6.23
11146878,North Williamsburg 2 BR Apt,Williamsburg,Entire home/apt,200,0,0
11147376,Luxury Apt in the Heart of Brooklyn,Fort Greene,Entire home/apt,185,13,0.33
11147993,A SUPERB One Bedroom Apartment,Williamsbridge,Entire home/apt,85,147,3.88
11148990,Sunny apartment downtown Manhattan,Chinatown,Entire home/apt,235,66,1.63
11153954,COZY STUDIO APARTMENT FOR 2 ♡,East Harlem,Entire home/apt,75,2,0.05
11156579,TOWNHOUSE CHARME IN CITY~EAST 59th STUDIO,Midtown,Entire home/apt,180,1,0.03
11157167,Cozy Chinatown studio apartment,Two Bridges,Entire home/apt,100,26,0.85
11158160,Cozy Room Available in Brooklyn,Bedford-Stuyvesant,Private room,75,0,0
11162285,"Charming Brownstone Two-Bedroom, Fort Greene",Fort Greene,Entire home/apt,200,0,0
11162475,"Big, Bright UWS Bedroom and Study",Upper West Side,Private room,125,6,0.15
11162564,union square~Newly Reno~Sleeps 3,Gramercy,Entire home/apt,130,6,0.17
11162977,Beautiful Apartment by Astoria park,Ditmars Steinway,Entire home/apt,99,17,0.44
11164047,Comfy Brownstone Room in Brooklyn,Bedford-Stuyvesant,Private room,40,5,0.12
11164599,Top Floor Apartment with Roof Access.,Midtown,Private room,120,28,0.89
11164714,Brooklyn Factory Loft,Williamsburg,Entire home/apt,350,54,1.38
11165881,Private Room With Manhattan Skyline Views,Long Island City,Private room,84,25,2.56
11166140,Beautiful Studio/Doorman Building/43 St & 2 Ave,Murray Hill,Entire home/apt,83,1,0.09
11167618,1 Bedroom Getaway in Park Slope,Park Slope,Entire home/apt,125,8,0.2
11168007,Beautiful Studio in luxury building,Greenpoint,Entire home/apt,110,0,0
11168411,Big sunny room 20 min to Manhattan,Bedford-Stuyvesant,Private room,38,0,0
11173173,PERFECT STUDIO FOR 2 EAST 60th ST,Upper East Side,Entire home/apt,138,2,0.05
11175261,"Nice, Comfortable Cozy 1 Bedroom.",Prospect-Lefferts Gardens,Entire home/apt,100,4,0.11
11176819,Stairway to Heaven,Hell's Kitchen,Private room,150,37,0.92
11178582,Charming bedroom downtown,Chinatown,Private room,90,5,0.12
11183567,Charming 1BR in UES Townhouse,Upper East Side,Entire home/apt,154,8,0.22
11183878,Unique Duplex Loft in Gated Compound,Crown Heights,Private room,75,29,0.85
11185885,CHARMING 1 BEDROOM IN PERFECT LOC!,East Village,Entire home/apt,110,10,0.28
11186765,"Lovely room with private bathroom, near Manhattan",Sunnyside,Private room,129,52,1.27
11187353,Cute Cozy 1 bdrm in Carroll Garden!,Cobble Hill,Entire home/apt,190,23,0.62
11187722,Midtown Manhattan Hideaway,Hell's Kitchen,Entire home/apt,185,205,5.83
11190303,Nouveau Bohemian in East Village,East Village,Private room,108,36,1.18
11190497,Sunny bedroom downtown,Civic Center,Private room,98,10,0.24
11190701,Large room in spacious apartment,Bushwick,Private room,39,0,0
11190831,Suite1442,Bedford-Stuyvesant,Entire home/apt,145,125,3.23
11191242,2 Bedroom in The East Village!,Gramercy,Entire home/apt,125,19,0.47
11192547,bedroom,Crown Heights,Private room,85,1,0.02
11194693,NYC Private Apt by Subway and Yankee Stadium,Longwood,Entire home/apt,89,185,4.52
11198278,2BR WITH PRIVATE PATIO EAST VILLAGE,Greenwich Village,Entire home/apt,245,0,0
11199622,EAST VILLAGE~ MASSIVE 1BR &1.5BATH,East Village,Entire home/apt,230,0,0
11199645,Cozy Minimalist Room in Brooklyn,Crown Heights,Private room,43,10,0.25
11204018,"Comfy, quiet room next to subway!",Crown Heights,Private room,40,1,0.03
11206278,Awesome bdrm+office+lvnroom in design Apart in LES,Lower East Side,Private room,200,8,0.21
11210604,The Study - UWS Bedroom In Luxury Building,Upper West Side,Private room,40,11,0.27
11210829,"Huge, Sunny & Quiet",Bedford-Stuyvesant,Entire home/apt,85,0,0
11211612,Private Room in Williamsburg BK,Williamsburg,Private room,50,0,0
11212414,"Spacious, Family-Friendly NYC Apt",Harlem,Entire home/apt,75,1,0.02
11213418,Lease Chinatown   Little Italy 5 bedrm  2 bath,Little Italy,Entire home/apt,255,0,0
11216918,Cozy 1 Bdr In the West Village,West Village,Entire home/apt,199,10,0.25
11218995,Nice Room in Comfortable BK apt,Prospect Heights,Private room,70,2,0.05
11219289,A big Sunny Room.,East New York,Private room,33,147,4.08
11221362,Private room in the hearth of NYC,Midtown,Private room,90,3,0.07
11222221,Stunning  West Village Loft,West Village,Entire home/apt,150,0,0
11223328,Mins to SOHO-Good sized 2 Bdrms w/ real comfy beds,Lower East Side,Entire home/apt,229,147,3.9
11224100,"Charming, Quiet Room with Full Bed",Prospect Heights,Private room,34,2,0.05
11226811,Sunny refuge surrounded by parks,Inwood,Entire home/apt,115,6,0.18
11227558,Amazing Two-Floor Artist Loft!,Williamsburg,Entire home/apt,171,201,4.87
11228502,SMALL ROOM in private House,Richmond Hill,Private room,50,5,0.25
11228512,Great 1 BR available in UES!,Upper East Side,Private room,70,0,0
11228611,COZY CLEAN ROOM 7 MIN FROM JFK,Springfield Gardens,Private room,40,375,9.26
11229663,"Joyce and Donovan's, Room for One",Forest Hills,Private room,37,15,0.45
11234747,Mins away to Manhattan Suite Residence,Astoria,Shared room,1800,5,0.13
11236273,Private furnished room in BK apartment,Crown Heights,Private room,36,19,0.53
11238715,Penthouse King Bedroom w/Amazing Views,Bushwick,Private room,65,1,0.03
11239207,The Blair House Rental,Midtown,Private room,120,0,0
11239248,Charming 1BD in hip east village,East Village,Entire home/apt,135,25,0.62
11240650,Beautiful upper west side townhouse,Upper West Side,Entire home/apt,2000,2,0.06
11242469,"Very Sunny, Couple/Family-friendly",Flushing,Entire home/apt,70,0,0
11244921,SPACIOUS Designer Loft - 1BR,Midtown,Entire home/apt,160,1,0.02
11253351,One room available in apartment,Hell's Kitchen,Private room,70,0,0
11254989,"Sunny, Quiet East Vil/LES APT",East Village,Entire home/apt,140,6,0.18
11255694,Private room w/ bathroom & kitchen!,Bedford-Stuyvesant,Private room,69,23,0.57
11257497,"Sunny, Kid Friendly 2 Bedroom",Washington Heights,Entire home/apt,125,2,0.05
11257690,Luxury 2200ft² 4Bed in East Village,Gramercy,Entire home/apt,700,87,2.12
11259934,Light-Filled Loft (Morgan L),Williamsburg,Private room,64,10,0.27
11261146,Williamsburg Pied-à-terre,Williamsburg,Entire home/apt,250,7,0.38
11271036,Room in East Harlem,East Harlem,Private room,30,1,0.02
11272222,LA MAISON JOYEUSE - 12 min walk to Yankee Stadium,Concourse Village,Private room,100,54,1.32
11272815,Private Room Off Morgan L Train Stop In Huge Loft,Williamsburg,Private room,40,0,0
11276229,Triplex w/ 2 full bed/bath and high ceilings,Gramercy,Private room,200,0,0
11276513,Large Room in Park Slope,Park Slope,Private room,90,0,0
11279590,"Cozy and Simple Studio, UES NYC",Upper East Side,Entire home/apt,145,54,1.43
11279820,Newly Renovated 2 Bedroom in Soho!,Lower East Side,Entire home/apt,170,0,0
11279847,Cozy/bright Clinton Hill studio,Clinton Hill,Entire home/apt,70,18,0.47
11281365,Private Room in Uptown Manhattan,Washington Heights,Private room,70,118,2.93
11281913,Apt in the heart of West Village,West Village,Entire home/apt,168,1,0.02
11282208,"Sunny ""green"" brownstone duplex with deck & garden",Bedford-Stuyvesant,Entire home/apt,195,5,0.14
11282348,Unique Lincoln Square 1 BR Apt,Upper West Side,Entire home/apt,250,6,0.15
11282499,Hells Kitchen private room 3BR/2BA,Hell's Kitchen,Private room,55,0,0
11282788,Gorgeous Brooklyn Master Bedroom,Prospect Heights,Entire home/apt,75,9,0.24
11284520,Charming Pad in Prime Bushwick,Bushwick,Private room,55,0,0
11284626,Large BR in Spacious Artist Loft,Bushwick,Private room,75,0,0
11291712,One Bedrm BK Brownstone Beauty,Bedford-Stuyvesant,Private room,50,10,0.25
11293006,Queen Bedroom in East Village,East Village,Private room,85,4,0.11
11294566,Bright & comfy room in Bed Stuy 3BR,Bedford-Stuyvesant,Private room,28,5,0.12
11295457,Manhattan -Harlem- private room / single bed,East Harlem,Private room,60,39,1.2
11295918,"CLEAN, QUIET, COMFORTABLE APARTMENT",Prospect-Lefferts Gardens,Private room,70,0,0
11296590,One Bedroom apartment in the heart of Chelsea,Chelsea,Entire home/apt,165,4,0.19
11298300,Stylish 2 BR on the Upper West Side,Upper West Side,Entire home/apt,145,1,0.02
11301136,Cute & Cozy Studio_C2S @ UES 81,Upper East Side,Entire home/apt,125,5,0.12
11304325,West Village 2 Br,West Village,Entire home/apt,250,1,0.02
11304836,Sunny 1-Bdrm Near Shopping,Flatbush,Entire home/apt,69,1,0.34
11305815,Fourth of July getaway,Inwood,Entire home/apt,140,5,0.13
11305912,_Special Offers: Guest Assistance,Prospect Heights,Private room,250,25,0.63
11309973,ULTRA CHIC 3BR APT IN EAST VILLAGE!,East Village,Entire home/apt,278,0,0
11311470,EAST VILLAGE 3BR ~WITH GARDEN VIEW!,East Village,Entire home/apt,285,0,0
11315999,Summer in the City,Astoria,Private room,60,72,1.82
11316570,Sun-Filled Bedroom in Artist Apartment,Bedford-Stuyvesant,Private room,30,2,0.05
11317209,Modern Apartment in Williamsburg,Williamsburg,Private room,65,9,0.25
11319227,A HOME AWAY FROM HOME IN NYC! UPTOWN,Inwood,Shared room,29,93,2.28
11320246,Room for rent in East Village,East Village,Private room,65,4,0.1
11320482,living affordably in prim RIVERDALE,Kingsbridge,Private room,45,0,0
11321187,Entire 1Br Apt on UES,Upper East Side,Entire home/apt,130,21,0.56
11321484,Williamsburg Abode,Williamsburg,Private room,75,0,0
11322391,Sunny room w/Laundry + own entrance,Bushwick,Private room,50,1,0.03
11322591,Large 1 bd in East Williamsburg,Williamsburg,Entire home/apt,160,4,0.1
11324531,PRIVATE ROOM - GREENPOINT,Greenpoint,Private room,65,0,0
11324565,Private Room. Twin Bed. Great Stay!,Upper East Side,Private room,39,5,0.12
11325107,Cozy 1 Bedroom in the Village,Gramercy,Entire home/apt,145,125,3.63
11325635,Lovely Brownstone close to subway,Bedford-Stuyvesant,Entire home/apt,195,122,3.01
11326009,Cozy SunLit Room Next To TimeSquare,Hell's Kitchen,Private room,79,2,0.05
11334160,Sunny New Apartment in Artsy Area!,Bushwick,Private room,50,12,0.31
11334476,Comfortable Bedroom,Inwood,Private room,35,10,0.24
11334624,Sunny Friendly 3BR Lower East Side,Lower East Side,Private room,325,130,3.3
11335874,Huge bedroom in luxurious apartment,East Harlem,Private room,40,2,0.05
11337187,"Cute, cozy, hip Williamsburg nest",Williamsburg,Entire home/apt,95,10,0.3
11337913,Private Bedroom Midtown,Upper West Side,Private room,105,0,0
11338529,Private room in Uptown Manhattan,Inwood,Private room,43,55,1.98
11339109,Sunny Artist PH - Williamsburg  w/PrivateTerrace,Williamsburg,Entire home/apt,225,6,0.28
11339154,Renovated Large Studio Apartment,Upper West Side,Entire home/apt,175,3,0.08
11341650,"Room off Jefferson L, Bushwick",Bushwick,Private room,75,0,0
11343196,Charming Studio in Great Location,Cobble Hill,Entire home/apt,94,39,0.98
11344203,"Cozy lofted room, with patio",Bushwick,Private room,100,0,0
11351798,West Village penthouse loft w roof,Greenwich Village,Entire home/apt,200,1,0.03
11352664,Gated Manhattan Enclave,East Harlem,Entire home/apt,95,74,1.85
11355476,Cozy studio living-room sharing in Little Italy,Little Italy,Shared room,65,19,0.67
11356941,Sleek Modern Loft w/ Balcony,Williamsburg,Entire home/apt,349,42,1.07
11357182,Cozy room in Williamsburg apartment,Williamsburg,Private room,41,4,0.1
11359026,One bedroom apt near Times Square,Hell's Kitchen,Entire home/apt,200,1,0.03
11359148,Cozy Garden  Apartment,Flatbush,Entire home/apt,85,168,4.22
11359913,Gramercy Townhouse,Gramercy,Entire home/apt,1200,0,0
11360407,"Rm in 3BR Dplx/1Bth, ClintonHill off WashingtonAve",Clinton Hill,Private room,150,3,0.08
11360854,1 BEDROOM IN COZY APARTMENT,East Harlem,Private room,65,1,0.03
11362569,Private Hell's Kitchen Two person room,Hell's Kitchen,Private room,110,161,4.42
11363349,Cute bedroom in the East Village,East Village,Private room,75,0,0
11370047,Sunny and Spacious Room in Central Harlem,Harlem,Private room,80,69,1.7
11370207,"Bright, modern room in clean appt",Bushwick,Private room,45,6,0.15
11371099,Charming 1 Bedroom Brooklyn Apt,Bedford-Stuyvesant,Entire home/apt,83,106,2.64
11371535,Cozy and bright bedroom with a queen size bed.,Bronxdale,Private room,40,83,2.08
11371773,Sunny room with private insuite bathroom,Bedford-Stuyvesant,Private room,79,37,0.94
11371974,1 bedroom Apt in Prospect Heights,Prospect Heights,Entire home/apt,70,0,0
11372330,Manhattan Apartment + Extra Travel Bonus,Harlem,Entire home/apt,177,90,2.59
11373565,Private room in Williamsburg,Williamsburg,Private room,60,0,0
11374387,Beautiful home close to CentralPark,Upper West Side,Entire home/apt,190,2,0.05
11374453,Large 3 Br on Central Park North,East Harlem,Entire home/apt,240,5,0.13
11375631,Spacious 1 BR Apartment - UES,Upper East Side,Entire home/apt,150,10,0.25
11377233,"Spacious, modern room in Bedstuy",Bedford-Stuyvesant,Private room,31,10,0.25
11377777,Great Apartment in Manhatan,Morningside Heights,Entire home/apt,110,3,0.09
11378048,Charming One Bedroom in Boerum Hill,Gowanus,Entire home/apt,120,5,0.13
11378564,Love Where You Live! 3BR Garden Apartment Duplex,Greenpoint,Entire home/apt,176,122,3.63
11381288,Lower East Side Living,Lower East Side,Entire home/apt,199,9,0.22
11387473,Hipster Central,Red Hook,Entire home/apt,200,0,0
11389037,Private room in Greenpoint Apt.,Greenpoint,Private room,70,0,0
11389773,Chambre au coeur de Manhattan,Chelsea,Private room,65,0,0
11391101,Hip Bushwick right on the L train!,Bushwick,Private room,60,1,0.02
11396225,Beautiful Brownstone apt in Central Harlem,Harlem,Entire home/apt,140,7,0.2
11396922,Designer 1Bd with Treelined Terrace,Prospect Heights,Entire home/apt,150,1,0.03
11397141,Luxury apartment in Williamsburg,Williamsburg,Entire home/apt,200,0,0
11398939,Stay in Private Room in PARK SLOPE,Sunset Park,Private room,55,1,0.3
11399898,"Huge, spacious 2 bdrm, 2 bath apartment on the LES",East Village,Entire home/apt,200,7,3.68
11401884,Charming Pied-à-terre à New York!,East Harlem,Private room,100,77,1.9
11407817,Wonderful apartment with view & Rooftop!!!!,Astoria,Entire home/apt,112,2,0.07
11411361,Sunny private bedroom,Williamsburg,Private room,45,0,0
11411839,"sunny, cozy room near subway",Bedford-Stuyvesant,Private room,75,3,0.08
11412104,Furnished Room in Williamsburg,Williamsburg,Private room,45,1,0.03
11412169,Condo at Wyndham Midtown 45,Midtown,Private room,499,0,0
11412980,Private Garden Apartment,Cobble Hill,Entire home/apt,160,205,5.08
11414971,"SUNNY, SAFE and FRIENDLY minutes to Manhattan!",Jackson Heights,Entire home/apt,100,6,0.17
11415455,Cute East Village Studio Apartment,East Village,Entire home/apt,175,2,0.05
11419133,Private sunny room in Chelsea,Chelsea,Private room,80,2,0.05
11419512,Brand New Building/Apt - Great Area,Williamsburg,Private room,60,8,0.36
11419898,Doorman 1 bedroom Amazing Location 5151,Financial District,Entire home/apt,175,2,0.05
11420840,Lovely room in Jackson Heights,Jackson Heights,Private room,65,17,0.44
11421477,West Village Modern Studio,West Village,Entire home/apt,159,47,1.16
11421994,Spacious Flat in HeArt of Bushwick!,Ridgewood,Entire home/apt,118,153,3.77
11422056,Lovely & Cozy Apartment in Queens!,Maspeth,Entire home/apt,120,88,2.25
11422779,High Rise Elevator Building in NYC,Lower East Side,Private room,91,42,1.1
11431526,"Huge, Sunny Carroll Gardens 1BR Apt",Carroll Gardens,Entire home/apt,125,1,0.03
11431871,"Crown Heights, Franklin Ave- Sunny Room",Crown Heights,Private room,55,21,0.53
11433561,Fresh East Village 4K Pre-War Remix w Full Bar!,East Village,Entire home/apt,175,6,1.91
11434339,"Nice, Sunny and by Yankee Stadium",Harlem,Private room,100,0,0
11434570,Spacious park block garden studio,Upper West Side,Entire home/apt,140,19,0.47
11434848,Private room in Manhattan,Harlem,Private room,55,0,0
11435529,Light filled room in hip Gowanus,Gowanus,Private room,40,1,0.02
11435936,Huge 1bd Doorman GYM Roof 5224,Theater District,Entire home/apt,180,5,0.15
11436132,Long Island City Penthouse 1 stop 2 Manhattan,Long Island City,Entire home/apt,110,32,0.84
11437634,Modern 1-bdrm apt near Manhattan and Central Park,Astoria,Entire home/apt,90,101,2.91
11437792,Hipster Room in South Williamsburg,Williamsburg,Private room,50,2,0.07
11438189,Everything you need in NYC! 3BR,Bedford-Stuyvesant,Entire home/apt,135,155,3.97
11439208,1 bedroom in 2 bed-apt in the best of Brooklyn,Williamsburg,Private room,60,1,0.03
11439224,Huge bedroom in the heart of NYC,Kips Bay,Private room,200,12,0.52
11440252,Cozy room in Adorable 2BR apt inUES special price,Upper East Side,Private room,90,23,0.6
11441498,Lincoln Center Apartment,Upper West Side,Entire home/apt,180,0,0
11441692,Modern West Village Studio,West Village,Entire home/apt,228,10,0.25
11442506,Apt in Upper West near Central Park,Upper West Side,Entire home/apt,250,3,0.08
11442670,Females Only Private Room JFK 1Omin,Jamaica,Private room,40,1,0.03
11444671,"Great Home & Host, Next to 1 train.",Harlem,Private room,65,42,1.04
11450373,STUDIO IN  VILLAGE CHARM~PERRY STREET!,West Village,Entire home/apt,188,2,0.06
11451070,Spacious studio near Central Park,Morningside Heights,Entire home/apt,130,1,0.02
11451660,Great apartment -North Williamsburg,Greenpoint,Entire home/apt,140,43,1.06
11452070,Great Private Room in West Village,West Village,Private room,130,74,1.86
11452547,"Family friendly, amazing garden in Cobble hill",Boerum Hill,Entire home/apt,300,7,0.19
11452989,Simple but spaced - Near to subway,Harlem,Private room,50,64,3.31
11453029,Cozy Groundfloor Apartment w/Garden,Crown Heights,Entire home/apt,75,6,0.16
11453784,Prime Chelsea~roof deck~laundry...,Chelsea,Entire home/apt,200,7,0.49
11455372,Space for Small Events /Gatherings/Dinner Parties,Bushwick,Entire home/apt,250,6,0.15
11456047,【完全個室】1BR､専用ﾊﾞｽﾄｲﾚ､ｷｯﾁﾝ付き(Queens),Elmhurst,Private room,100,0,0
11456592,"Brooklyn Love, Close to the City!!",Bedford-Stuyvesant,Entire home/apt,112,168,4.11
11456821,"Luxury Midtown West Studio w/pool, wifi",Hell's Kitchen,Entire home/apt,230,0,0
11457413,Designed By Stark!Basket Ball Gym 5150,Financial District,Entire home/apt,170,3,0.1
11457547,"NEW! Furnished, East Village Gem",East Village,Private room,79,14,0.34
11457577,Private Room Near  Times Square!,Hell's Kitchen,Private room,125,0,0
11458818,Dooman GYM prime location!5178,Theater District,Entire home/apt,285,7,0.19
11458973,"Luxury Midtown West 2BR w/pool, wifi",Hell's Kitchen,Entire home/apt,421,0,0
11459084,LES sunny bedroom with roof access,Lower East Side,Private room,110,26,0.64
11459958,Amazing spacious Loft in Williamsbu,Williamsburg,Entire home/apt,690,91,2.28
11460993,Harlem Gem,Harlem,Entire home/apt,169,96,2.51
11461331,Spacious & Sunny Urban Treehouse,Crown Heights,Private room,60,1,0.03
11461524,Spacious Loft Greenpoint/Williamsbr,Greenpoint,Private room,70,28,1.12
11461798,Central Park - 2 Cozy Rooms (Max. 7 People),Upper West Side,Private room,150,21,0.53
11462440,Sweet and Cosy apartment,Upper West Side,Private room,120,0,0
11462944,Big Cozy Apartment in West Uptown,Harlem,Entire home/apt,140,0,0
11465084,1 Bedroom Apartment -Tompkins sq Park/East Village,East Village,Entire home/apt,160,19,0.48
11470210,"Delightful, Cozy and Convenient Room in Brooklyn!!",Bedford-Stuyvesant,Private room,50,210,5.17
11474664,Family-friendly 2 bed apt.near Manhattan,Ozone Park,Entire home/apt,120,70,1.76
11474808,Huge Apt for Family Close to Trains,Clinton Hill,Entire home/apt,140,4,0.11
11477869,Lovely Home in Prime Brooklyn,Gowanus,Entire home/apt,619,9,0.23
11478813,"Lovely 3 Bedroom, 2 Bath Flatiron Area Loft",Flatiron District,Entire home/apt,600,28,0.71
11479334,Fantastic 1 Bdrm | Entire Apartment,Harlem,Entire home/apt,76,2,0.05
11480835,Brooklyn Bushwhick Private Room,Bushwick,Private room,35,0,0
11481037,A slice of heaven on earth in NYC,Midtown,Shared room,75,2,0.1
11481639,Master Room in Downtown Queens NYC,Corona,Private room,40,34,0.87
11483117,Brooklyn Style Apartment,Clinton Hill,Private room,54,30,1.17
11484489,Soho sanctuary in perfect location,Nolita,Entire home/apt,140,44,1.1
11484596,WEST 56TH COLUMBUS CIRCLE-LUXURY DOORMAN/GYM/DECK,Hell's Kitchen,Entire home/apt,225,0,0
11486357,"Sunny Room, Hamilton Heights Section of Manhattan",Harlem,Private room,87,2,0.23
11486601,Beautiful Spacious Loft near subway and train,Marble Hill,Entire home/apt,131,43,1.18
11488593,LUXURY DOORMAN STUDIO ON EAST 44th STREET,Midtown,Entire home/apt,198,0,0
11490215,Gorgeous family friendly 3BR by Columbia campus,Morningside Heights,Entire home/apt,450,9,0.33
11490744,Beautiful Apartment in Historic Brooklyn Townhouse,Prospect-Lefferts Gardens,Entire home/apt,175,123,3.32
11491051,NYC Studio Apartment,Murray Hill,Entire home/apt,100,1,0.03
11491696,Studio apartment close to subway,Upper West Side,Entire home/apt,250,0,0
11493255,Central Park / UWS,Upper West Side,Private room,280,60,1.47
11495721,Full apartment available,Bedford-Stuyvesant,Entire home/apt,135,26,0.64
11495792,Huge 1 bdrm apt; sublet March-Aug,Crown Heights,Entire home/apt,2100,0,0
11495797,1br Suite - St Regis Residence Club,Midtown,Entire home/apt,1100,20,0.53
11496210,Sunny family-friendly 1 bed. apt near Manhattan,Ozone Park,Entire home/apt,87,86,2.13
11496607,Trendy 1 Bedroom Harlem Brownstone,Harlem,Entire home/apt,165,60,1.49
11496968,1BD apartment with balcony on park,Fort Greene,Entire home/apt,170,12,0.3
11497795,"Cheap, clean, 15 min. to Manhattan",Jackson Heights,Private room,50,0,0
11497938,One Bedroom with kids room / office,Spuyten Duyvil,Entire home/apt,79,7,0.18
11503335,Small Room Double Bed and 25 x 15 ft livingroom,Chelsea,Private room,84,13,0.36
11503509,Riverside park and Columbia Univ,Morningside Heights,Entire home/apt,375,5,0.14
11505981,Sunny Manhattan Studio - perfect for couples,Upper East Side,Entire home/apt,135,31,0.83
11506248,Private Room & Bathroom with Sauna,South Slope,Private room,125,7,0.17
11509497,HUGE LIGHTENED ROOM / APARTMENT BROOKLYN,Bedford-Stuyvesant,Private room,79,16,0.41
11511431,Historic Upper West Side Townhouse 1 or 2 Bdrms,Harlem,Entire home/apt,165,90,2.58
11511466,Manhattan: 80's upper east side - entire apartment,Upper East Side,Entire home/apt,300,1,0.03
11511592,Super-cute apartment in Harlem!,Harlem,Private room,45,2,0.05
11512962,Central Park 2BR Luxury building~24H DM Newly Reno,Midtown,Entire home/apt,400,2,0.06
11513480,Spacious & sunny room in Brooklyn!,Crown Heights,Private room,40,2,0.05
11514023,Chill place near subway/park/river.,Upper West Side,Private room,60,2,0.05
11514756,RENOVATED/BEST LOCATION in MIDTOWN,Midtown,Private room,250,167,4.42
11514862,Large (clean) private bedroom in Crown Heights,Crown Heights,Private room,55,0,0
11521447,Sunny & Spacious 1br Lower East Side Apartment,Chinatown,Entire home/apt,199,92,2.28
11522815,Cute 1bd w/balcony E Williamsburg,Williamsburg,Entire home/apt,130,42,1.06
11524437,Private Room - One of a kind chance in East Harlem,East Harlem,Private room,44,14,0.35
11526590,Large 1br in central Nolita / SoHo,Nolita,Entire home/apt,200,5,0.12
11526684,Cozy Loft in Flushing,Flushing,Entire home/apt,90,1,0.02
11526771,Superb Steps away from Union Square,Gramercy,Private room,139,0,0
11528951,Spacious duplex in townhouse.,Crown Heights,Entire home/apt,250,0,0
11529142,Colorfull apart in NY.,East Harlem,Entire home/apt,120,35,1.27
11529406,"Cozy 1 Bedroom in Bay Ridge, NYC",Bay Ridge,Entire home/apt,100,2,0.09
11529467,"Comfy,  Convenient and a Balcony!",Crown Heights,Entire home/apt,133,0,0
11530901,Modern Condo in Heart of Harlem,East Harlem,Private room,120,0,0
11531130,Prime Williamsburg 2 Balcony & Roof,Williamsburg,Entire home/apt,100,1,0.02
11531154,Beautiful Apartment in Chelsea,Chelsea,Private room,70,0,0
11531322,"Cheerful, large 3BR w/ yard! Perfect for families!",Sunset Park,Entire home/apt,200,1,0.03
11531744,Charming Upper East Side priv. room + private bath,Upper East Side,Private room,89,16,0.4
11532023,In the Heart of Williamsburg,Williamsburg,Private room,75,1,0.03
